lookback_period,buy_threshold_percentage,sell_threshold_percentage,cooldown_period,apy_percentage,max_drawdown_percentage,sharpe_ratio,trade_count,won_count,lost_count,won_rate,lost_rate,profit_factor
23,20,17,1,-32.19423243006383,87.0862245136445,-0.9618788043283504,445,176,269,39.550561797752806,60.449438202247194,0.8135453250022692
23,20,17,4,-24.762722856632564,84.95461498493734,-0.25483094493954644,447,181,266,40.49217002237137,59.50782997762863,0.8798262010946195
23,20,17,7,-31.201574979082864,87.49092855851109,-1.046567598200682,445,178,267,40.0,60.0,0.8187970451082627
23,20,17,10,-33.01925354529472,89.85345968907744,-1.21912784362974,445,182,263,40.89887640449438,59.10112359550562,0.8189394110688617
23,20,17,13,-26.277972882493867,85.56713400674538,-0.4694522032071613,450,193,257,42.888888888888886,57.111111111111114,0.8684197146388538
23,20,17,16,-18.862463794523226,82.60668122138594,-0.08690195539646876,451,201,250,44.567627494456765,55.432372505543235,0.9144943785034391
23,20,20,1,-32.19423243006383,87.0862245136445,-0.9618788043283504,445,176,269,39.550561797752806,60.449438202247194,0.8135453250022692
23,20,20,4,-24.762722856632564,84.95461498493734,-0.25483094493954644,447,181,266,40.49217002237137,59.50782997762863,0.8798262010946195
23,20,20,7,-31.201574979082864,87.49092855851109,-1.046567598200682,445,178,267,40.0,60.0,0.8187970451082627
23,20,20,10,-33.01925354529472,89.85345968907744,-1.21912784362974,445,182,263,40.89887640449438,59.10112359550562,0.8189394110688617
23,20,20,13,-26.277972882493867,85.56713400674538,-0.4694522032071613,450,193,257,42.888888888888886,57.111111111111114,0.8684197146388538
23,20,20,16,-18.862463794523226,82.60668122138594,-0.08690195539646876,451,201,250,44.567627494456765,55.432372505543235,0.9144943785034391
25,10,5,1,-26.81736016824175,84.71276809260598,-0.5734644117292079,445,182,263,40.89887640449438,59.10112359550562,0.8457768020112959
25,10,5,4,-28.393515597109747,85.28007865308744,-0.5250397477085698,451,183,268,40.57649667405765,59.42350332594235,0.8426967794643226
25,10,5,7,-31.886638754412473,86.53269692598852,-0.971629665590585,443,176,267,39.729119638826184,60.270880361173816,0.818990347595436
25,10,5,10,-33.39139068816418,85.31298970974686,-1.60992474607977,444,180,264,40.54054054054054,59.45945945945946,0.7931782256323283
25,10,5,13,-35.947614451029196,88.38185900501664,-1.294777086547889,449,182,267,40.53452115812918,59.46547884187082,0.7943753243961258
25,10,5,16,-27.179249800437354,86.09332999301752,-0.5105654375590528,447,191,256,42.72930648769575,57.27069351230425,0.8698668972035717
25,10,8,1,-26.81736016824175,84.71276809260598,-0.5734644117292079,445,182,263,40.89887640449438,59.10112359550562,0.8457768020112959
25,10,8,4,-28.393515597109747,85.28007865308744,-0.5250397477085698,451,183,268,40.57649667405765,59.42350332594235,0.8426967794643226
25,10,8,7,-31.886638754412473,86.53269692598852,-0.971629665590585,443,176,267,39.729119638826184,60.270880361173816,0.818990347595436
25,10,8,10,-33.39139068816418,85.31298970974686,-1.60992474607977,444,180,264,40.54054054054054,59.45945945945946,0.7931782256323283
25,10,8,13,-35.947614451029196,88.38185900501664,-1.294777086547889,449,182,267,40.53452115812918,59.46547884187082,0.7943753243961258
25,10,8,16,-27.179249800437354,86.09332999301752,-0.5105654375590528,447,191,256,42.72930648769575,57.27069351230425,0.8698668972035717
25,10,11,1,-26.81736016824175,84.71276809260598,-0.5734644117292079,445,182,263,40.89887640449438,59.10112359550562,0.8457768020112959
25,10,11,4,-28.393515597109747,85.28007865308744,-0.5250397477085698,451,183,268,40.57649667405765,59.42350332594235,0.8426967794643226
25,10,11,7,-31.886638754412473,86.53269692598852,-0.971629665590585,443,176,267,39.729119638826184,60.270880361173816,0.818990347595436
25,10,11,10,-33.39139068816418,85.31298970974686,-1.60992474607977,444,180,264,40.54054054054054,59.45945945945946,0.7931782256323283
25,10,11,13,-35.947614451029196,88.38185900501664,-1.294777086547889,449,182,267,40.53452115812918,59.46547884187082,0.7943753243961258
25,10,11,16,-27.179249800437354,86.09332999301752,-0.5105654375590528,447,191,256,42.72930648769575,57.27069351230425,0.8698668972035717
25,10,14,1,-26.81736016824175,84.71276809260598,-0.5734644117292079,445,182,263,40.89887640449438,59.10112359550562,0.8457768020112959
25,10,14,4,-28.393515597109747,85.28007865308744,-0.5250397477085698,451,183,268,40.57649667405765,59.42350332594235,0.8426967794643226
25,10,14,7,-31.886638754412473,86.53269692598852,-0.971629665590585,443,176,267,39.729119638826184,60.270880361173816,0.818990347595436
25,10,14,10,-33.39139068816418,85.31298970974686,-1.60992474607977,444,180,264,40.54054054054054,59.45945945945946,0.7931782256323283
25,10,14,13,-35.947614451029196,88.38185900501664,-1.294777086547889,449,182,267,40.53452115812918,59.46547884187082,0.7943753243961258
25,10,14,16,-27.179249800437354,86.09332999301752,-0.5105654375590528,447,191,256,42.72930648769575,57.27069351230425,0.8698668972035717
25,10,17,1,-26.81736016824175,84.71276809260598,-0.5734644117292079,445,182,263,40.89887640449438,59.10112359550562,0.8457768020112959
25,10,17,4,-28.393515597109747,85.28007865308744,-0.5250397477085698,451,183,268,40.57649667405765,59.42350332594235,0.8426967794643226
25,10,17,7,-31.886638754412473,86.53269692598852,-0.971629665590585,443,176,267,39.729119638826184,60.270880361173816,0.818990347595436
25,10,17,10,-33.39139068816418,85.31298970974686,-1.60992474607977,444,180,264,40.54054054054054,59.45945945945946,0.7931782256323283
25,10,17,13,-35.947614451029196,88.38185900501664,-1.294777086547889,449,182,267,40.53452115812918,59.46547884187082,0.7943753243961258
25,10,17,16,-27.179249800437354,86.09332999301752,-0.5105654375590528,447,191,256,42.72930648769575,57.27069351230425,0.8698668972035717
25,10,20,1,-26.81736016824175,84.71276809260598,-0.5734644117292079,445,182,263,40.89887640449438,59.10112359550562,0.8457768020112959
25,10,20,4,-28.393515597109747,85.28007865308744,-0.5250397477085698,451,183,268,40.57649667405765,59.42350332594235,0.8426967794643226
25,10,20,7,-31.886638754412473,86.53269692598852,-0.971629665590585,443,176,267,39.729119638826184,60.270880361173816,0.818990347595436
25,10,20,10,-33.39139068816418,85.31298970974686,-1.60992474607977,444,180,264,40.54054054054054,59.45945945945946,0.7931782256323283
25,10,20,13,-35.947614451029196,88.38185900501664,-1.294777086547889,449,182,267,40.53452115812918,59.46547884187082,0.7943753243961258
25,10,20,16,-27.179249800437354,86.09332999301752,-0.5105654375590528,447,191,256,42.72930648769575,57.27069351230425,0.8698668972035717
25,12,5,1,-25.33736579851987,84.14776271743334,-0.5292799115140793,444,182,262,40.99099099099099,59.009009009009006,0.8588041832588861
25,12,5,4,-26.862708108503952,85.52099544641217,-0.3711391349699209,449,181,268,40.31180400890869,59.68819599109132,0.8614175094409513
25,12,5,7,-30.265830670704364,85.00131517458217,-0.998426563228284,442,176,266,39.81900452488688,60.18099547511312,0.8222490141508506
25,12,5,10,-32.29579702574114,84.4520480396182,-1.6059461324162583,445,180,265,40.44943820224719,59.55056179775281,0.8002719033217152
25,12,5,13,-35.01161992454616,87.79124917594163,-1.2781126210805487,448,183,265,40.848214285714285,59.15178571428571,0.7975070471010124
25,12,5,16,-24.64228297683788,85.0442404019737,-0.3205308352910214,447,192,255,42.95302013422819,57.04697986577181,0.8869103215570113
25,12,8,1,-25.33736579851987,84.14776271743334,-0.5292799115140793,444,182,262,40.99099099099099,59.009009009009006,0.8588041832588861
25,12,8,4,-26.862708108503952,85.52099544641217,-0.3711391349699209,449,181,268,40.31180400890869,59.68819599109132,0.8614175094409513
25,12,8,7,-30.265830670704364,85.00131517458217,-0.998426563228284,442,176,266,39.81900452488688,60.18099547511312,0.8222490141508506
25,12,8,10,-32.29579702574114,84.4520480396182,-1.6059461324162583,445,180,265,40.44943820224719,59.55056179775281,0.8002719033217152
25,12,8,13,-35.01161992454616,87.79124917594163,-1.2781126210805487,448,183,265,40.848214285714285,59.15178571428571,0.7975070471010124
25,12,8,16,-24.64228297683788,85.0442404019737,-0.3205308352910214,447,192,255,42.95302013422819,57.04697986577181,0.8869103215570113
25,12,11,1,-25.33736579851987,84.14776271743334,-0.5292799115140793,444,182,262,40.99099099099099,59.009009009009006,0.8588041832588861
25,12,11,4,-26.862708108503952,85.52099544641217,-0.3711391349699209,449,181,268,40.31180400890869,59.68819599109132,0.8614175094409513
25,12,11,7,-30.265830670704364,85.00131517458217,-0.998426563228284,442,176,266,39.81900452488688,60.18099547511312,0.8222490141508506
25,12,11,10,-32.29579702574114,84.4520480396182,-1.6059461324162583,445,180,265,40.44943820224719,59.55056179775281,0.8002719033217152
25,12,11,13,-35.01161992454616,87.79124917594163,-1.2781126210805487,448,183,265,40.848214285714285,59.15178571428571,0.7975070471010124
25,12,11,16,-24.64228297683788,85.0442404019737,-0.3205308352910214,447,192,255,42.95302013422819,57.04697986577181,0.8869103215570113
25,12,14,1,-25.33736579851987,84.14776271743334,-0.5292799115140793,444,182,262,40.99099099099099,59.009009009009006,0.8588041832588861
25,12,14,4,-26.862708108503952,85.52099544641217,-0.3711391349699209,449,181,268,40.31180400890869,59.68819599109132,0.8614175094409513
25,12,14,7,-30.265830670704364,85.00131517458217,-0.998426563228284,442,176,266,39.81900452488688,60.18099547511312,0.8222490141508506
25,12,14,10,-32.29579702574114,84.4520480396182,-1.6059461324162583,445,180,265,40.44943820224719,59.55056179775281,0.8002719033217152
25,12,14,13,-35.01161992454616,87.79124917594163,-1.2781126210805487,448,183,265,40.848214285714285,59.15178571428571,0.7975070471010124
25,12,14,16,-24.64228297683788,85.0442404019737,-0.3205308352910214,447,192,255,42.95302013422819,57.04697986577181,0.8869103215570113
25,12,17,1,-25.33736579851987,84.14776271743334,-0.5292799115140793,444,182,262,40.99099099099099,59.009009009009006,0.8588041832588861
25,12,17,4,-26.862708108503952,85.52099544641217,-0.3711391349699209,449,181,268,40.31180400890869,59.68819599109132,0.8614175094409513
25,12,17,7,-30.265830670704364,85.00131517458217,-0.998426563228284,442,176,266,39.81900452488688,60.18099547511312,0.8222490141508506
25,12,17,10,-32.29579702574114,84.4520480396182,-1.6059461324162583,445,180,265,40.44943820224719,59.55056179775281,0.8002719033217152
25,12,17,13,-35.01161992454616,87.79124917594163,-1.2781126210805487,448,183,265,40.848214285714285,59.15178571428571,0.7975070471010124
25,12,17,16,-24.64228297683788,85.0442404019737,-0.3205308352910214,447,192,255,42.95302013422819,57.04697986577181,0.8869103215570113
25,12,20,1,-25.33736579851987,84.14776271743334,-0.5292799115140793,444,182,262,40.99099099099099,59.009009009009006,0.8588041832588861
25,12,20,4,-26.862708108503952,85.52099544641217,-0.3711391349699209,449,181,268,40.31180400890869,59.68819599109132,0.8614175094409513
25,12,20,7,-30.265830670704364,85.00131517458217,-0.998426563228284,442,176,266,39.81900452488688,60.18099547511312,0.8222490141508506
25,12,20,10,-32.29579702574114,84.4520480396182,-1.6059461324162583,445,180,265,40.44943820224719,59.55056179775281,0.8002719033217152
25,12,20,13,-35.01161992454616,87.79124917594163,-1.2781126210805487,448,183,265,40.848214285714285,59.15178571428571,0.7975070471010124
25,12,20,16,-24.64228297683788,85.0442404019737,-0.3205308352910214,447,192,255,42.95302013422819,57.04697986577181,0.8869103215570113
25,14,5,1,-21.697557695687337,81.9727733685357,-0.4117656274124715,445,184,261,41.34831460674157,58.651685393258425,0.8832637819651691
25,14,5,4,-22.342510988608332,82.31756756381053,-0.28312123332698985,450,185,265,41.11111111111111,58.88888888888889,0.8847317625839022
25,14,5,7,-25.738746006695834,80.46409016148007,-0.9574316739164846,445,180,265,40.44943820224719,59.55056179775281,0.8411829796149602
25,14,5,10,-27.365813300089805,79.92152340068277,-1.7707681904687795,445,183,262,41.12359550561798,58.876404494382015,0.8255251610785125
25,14,5,13,-30.143215219081732,84.15109023011887,-1.2981171495297494,448,186,262,41.517857142857146,58.48214285714286,0.8197733988137397
25,14,5,16,-17.802698496940767,78.44712161778462,-0.2805750651013133,449,200,249,44.543429844098,55.45657015590201,0.913954944417996
25,14,8,1,-21.697557695687337,81.9727733685357,-0.4117656274124715,445,184,261,41.34831460674157,58.651685393258425,0.8832637819651691
25,14,8,4,-22.342510988608332,82.31756756381053,-0.28312123332698985,450,185,265,41.11111111111111,58.88888888888889,0.8847317625839022
25,14,8,7,-25.738746006695834,80.46409016148007,-0.9574316739164846,445,180,265,40.44943820224719,59.55056179775281,0.8411829796149602
25,14,8,10,-27.365813300089805,79.92152340068277,-1.7707681904687795,445,183,262,41.12359550561798,58.876404494382015,0.8255251610785125
25,14,8,13,-30.143215219081732,84.15109023011887,-1.2981171495297494,448,186,262,41.517857142857146,58.48214285714286,0.8197733988137397
25,14,8,16,-17.802698496940767,78.44712161778462,-0.2805750651013133,449,200,249,44.543429844098,55.45657015590201,0.913954944417996
25,14,11,1,-21.697557695687337,81.9727733685357,-0.4117656274124715,445,184,261,41.34831460674157,58.651685393258425,0.8832637819651691
25,14,11,4,-22.342510988608332,82.31756756381053,-0.28312123332698985,450,185,265,41.11111111111111,58.88888888888889,0.8847317625839022
25,14,11,7,-25.738746006695834,80.46409016148007,-0.9574316739164846,445,180,265,40.44943820224719,59.55056179775281,0.8411829796149602
25,14,11,10,-27.365813300089805,79.92152340068277,-1.7707681904687795,445,183,262,41.12359550561798,58.876404494382015,0.8255251610785125
25,14,11,13,-30.143215219081732,84.15109023011887,-1.2981171495297494,448,186,262,41.517857142857146,58.48214285714286,0.8197733988137397
25,14,11,16,-17.802698496940767,78.44712161778462,-0.2805750651013133,449,200,249,44.543429844098,55.45657015590201,0.913954944417996
25,14,14,1,-21.697557695687337,81.9727733685357,-0.4117656274124715,445,184,261,41.34831460674157,58.651685393258425,0.8832637819651691
25,14,14,4,-22.342510988608332,82.31756756381053,-0.28312123332698985,450,185,265,41.11111111111111,58.88888888888889,0.8847317625839022
25,14,14,7,-25.738746006695834,80.46409016148007,-0.9574316739164846,445,180,265,40.44943820224719,59.55056179775281,0.8411829796149602
25,14,14,10,-27.365813300089805,79.92152340068277,-1.7707681904687795,445,183,262,41.12359550561798,58.876404494382015,0.8255251610785125
25,14,14,13,-30.143215219081732,84.15109023011887,-1.2981171495297494,448,186,262,41.517857142857146,58.48214285714286,0.8197733988137397
25,14,14,16,-17.802698496940767,78.44712161778462,-0.2805750651013133,449,200,249,44.543429844098,55.45657015590201,0.913954944417996
25,14,17,1,-21.697557695687337,81.9727733685357,-0.4117656274124715,445,184,261,41.34831460674157,58.651685393258425,0.8832637819651691
25,14,17,4,-22.342510988608332,82.31756756381053,-0.28312123332698985,450,185,265,41.11111111111111,58.88888888888889,0.8847317625839022
25,14,17,7,-25.738746006695834,80.46409016148007,-0.9574316739164846,445,180,265,40.44943820224719,59.55056179775281,0.8411829796149602
25,14,17,10,-27.365813300089805,79.92152340068277,-1.7707681904687795,445,183,262,41.12359550561798,58.876404494382015,0.8255251610785125
25,14,17,13,-30.143215219081732,84.15109023011887,-1.2981171495297494,448,186,262,41.517857142857146,58.48214285714286,0.8197733988137397
25,14,17,16,-17.802698496940767,78.44712161778462,-0.2805750651013133,449,200,249,44.543429844098,55.45657015590201,0.913954944417996
25,14,20,1,-21.697557695687337,81.9727733685357,-0.4117656274124715,445,184,261,41.34831460674157,58.651685393258425,0.8832637819651691
25,14,20,4,-22.342510988608332,82.31756756381053,-0.28312123332698985,450,185,265,41.11111111111111,58.88888888888889,0.8847317625839022
25,14,20,7,-25.738746006695834,80.46409016148007,-0.9574316739164846,445,180,265,40.44943820224719,59.55056179775281,0.8411829796149602
25,14,20,10,-27.365813300089805,79.92152340068277,-1.7707681904687795,445,183,262,41.12359550561798,58.876404494382015,0.8255251610785125
25,14,20,13,-30.143215219081732,84.15109023011887,-1.2981171495297494,448,186,262,41.517857142857146,58.48214285714286,0.8197733988137397
25,14,20,16,-17.802698496940767,78.44712161778462,-0.2805750651013133,449,200,249,44.543429844098,55.45657015590201,0.913954944417996
25,16,5,1,-25.774805935710184,83.18631865389374,-0.7469837902359634,443,181,262,40.85778781038375,59.14221218961625,0.8573276480366228
25,16,5,4,-23.86532590527641,82.9079325051926,-0.3942585686164981,449,184,265,40.97995545657015,59.02004454342984,0.875837858360443
25,16,5,7,-27.457904788124786,81.43855516515644,-1.3235837611245516,444,182,262,40.99099099099099,59.009009009009006,0.8259394325704172
25,16,5,10,-28.022068989519365,79.73066616895828,-1.951759088304222,443,184,259,41.534988713318285,58.465011286681715,0.8175603051728785
25,16,5,13,-27.78535157611643,82.78543781864558,-0.9713113250628697,448,190,258,42.410714285714285,57.58928571428571,0.8386935108279387
25,16,5,16,-17.763527629775258,77.73416136206765,-0.18799079297593826,449,203,246,45.211581291759465,54.78841870824054,0.9138261713586343
25,16,8,1,-25.774805935710184,83.18631865389374,-0.7469837902359634,443,181,262,40.85778781038375,59.14221218961625,0.8573276480366228
25,16,8,4,-23.86532590527641,82.9079325051926,-0.3942585686164981,449,184,265,40.97995545657015,59.02004454342984,0.875837858360443
25,16,8,7,-27.457904788124786,81.43855516515644,-1.3235837611245516,444,182,262,40.99099099099099,59.009009009009006,0.8259394325704172
25,16,8,10,-28.022068989519365,79.73066616895828,-1.951759088304222,443,184,259,41.534988713318285,58.465011286681715,0.8175603051728785
25,16,8,13,-27.78535157611643,82.78543781864558,-0.9713113250628697,448,190,258,42.410714285714285,57.58928571428571,0.8386935108279387
25,16,8,16,-17.763527629775258,77.73416136206765,-0.18799079297593826,449,203,246,45.211581291759465,54.78841870824054,0.9138261713586343
25,16,11,1,-25.774805935710184,83.18631865389374,-0.7469837902359634,443,181,262,40.85778781038375,59.14221218961625,0.8573276480366228
25,16,11,4,-23.86532590527641,82.9079325051926,-0.3942585686164981,449,184,265,40.97995545657015,59.02004454342984,0.875837858360443
25,16,11,7,-27.457904788124786,81.43855516515644,-1.3235837611245516,444,182,262,40.99099099099099,59.009009009009006,0.8259394325704172
25,16,11,10,-28.022068989519365,79.73066616895828,-1.951759088304222,443,184,259,41.534988713318285,58.465011286681715,0.8175603051728785
25,16,11,13,-27.78535157611643,82.78543781864558,-0.9713113250628697,448,190,258,42.410714285714285,57.58928571428571,0.8386935108279387
25,16,11,16,-17.763527629775258,77.73416136206765,-0.18799079297593826,449,203,246,45.211581291759465,54.78841870824054,0.9138261713586343
25,16,14,1,-25.774805935710184,83.18631865389374,-0.7469837902359634,443,181,262,40.85778781038375,59.14221218961625,0.8573276480366228
25,16,14,4,-23.86532590527641,82.9079325051926,-0.3942585686164981,449,184,265,40.97995545657015,59.02004454342984,0.875837858360443
25,16,14,7,-27.457904788124786,81.43855516515644,-1.3235837611245516,444,182,262,40.99099099099099,59.009009009009006,0.8259394325704172
25,16,14,10,-28.022068989519365,79.73066616895828,-1.951759088304222,443,184,259,41.534988713318285,58.465011286681715,0.8175603051728785
25,16,14,13,-27.78535157611643,82.78543781864558,-0.9713113250628697,448,190,258,42.410714285714285,57.58928571428571,0.8386935108279387
25,16,14,16,-17.763527629775258,77.73416136206765,-0.18799079297593826,449,203,246,45.211581291759465,54.78841870824054,0.9138261713586343
25,16,17,1,-25.774805935710184,83.18631865389374,-0.7469837902359634,443,181,262,40.85778781038375,59.14221218961625,0.8573276480366228
25,16,17,4,-23.86532590527641,82.9079325051926,-0.3942585686164981,449,184,265,40.97995545657015,59.02004454342984,0.875837858360443
25,16,17,7,-27.457904788124786,81.43855516515644,-1.3235837611245516,444,182,262,40.99099099099099,59.009009009009006,0.8259394325704172
25,16,17,10,-28.022068989519365,79.73066616895828,-1.951759088304222,443,184,259,41.534988713318285,58.465011286681715,0.8175603051728785
25,16,17,13,-27.78535157611643,82.78543781864558,-0.9713113250628697,448,190,258,42.410714285714285,57.58928571428571,0.8386935108279387
25,16,17,16,-17.763527629775258,77.73416136206765,-0.18799079297593826,449,203,246,45.211581291759465,54.78841870824054,0.9138261713586343
25,16,20,1,-25.774805935710184,83.18631865389374,-0.7469837902359634,443,181,262,40.85778781038375,59.14221218961625,0.8573276480366228
25,16,20,4,-23.86532590527641,82.9079325051926,-0.3942585686164981,449,184,265,40.97995545657015,59.02004454342984,0.875837858360443
25,16,20,7,-27.457904788124786,81.43855516515644,-1.3235837611245516,444,182,262,40.99099099099099,59.009009009009006,0.8259394325704172
25,16,20,10,-28.022068989519365,79.73066616895828,-1.951759088304222,443,184,259,41.534988713318285,58.465011286681715,0.8175603051728785
25,16,20,13,-27.78535157611643,82.78543781864558,-0.9713113250628697,448,190,258,42.410714285714285,57.58928571428571,0.8386935108279387
25,16,20,16,-17.763527629775258,77.73416136206765,-0.18799079297593826,449,203,246,45.211581291759465,54.78841870824054,0.9138261713586343
25,18,5,1,-27.090638326522846,85.56103807806647,-0.6664980551567031,444,184,260,41.44144144144144,58.55855855855856,0.8587286314779633
25,18,5,4,-22.752679759147682,83.04648623518688,-0.312304668426933,448,186,262,41.517857142857146,58.48214285714286,0.884437455032196
25,18,5,7,-29.002502524861434,84.15941702620859,-1.188713371631766,444,184,260,41.44144144144144,58.55855855855856,0.8217557307857198
25,18,5,10,-28.922207258063654,85.45162779741753,-1.294753625095625,442,184,258,41.6289592760181,58.371040723981906,0.8283616166489077
25,18,5,13,-23.413085781390922,83.01149110663962,-0.5920564983137666,449,195,254,43.42984409799555,56.57015590200446,0.8727706155759598
25,18,5,16,-16.6440207944113,78.50044543166774,-0.18009685055681934,449,204,245,45.43429844097995,54.56570155902004,0.9182910293621462
25,18,8,1,-27.090638326522846,85.56103807806647,-0.6664980551567031,444,184,260,41.44144144144144,58.55855855855856,0.8587286314779633
25,18,8,4,-22.752679759147682,83.04648623518688,-0.312304668426933,448,186,262,41.517857142857146,58.48214285714286,0.884437455032196
25,18,8,7,-29.002502524861434,84.15941702620859,-1.188713371631766,444,184,260,41.44144144144144,58.55855855855856,0.8217557307857198
25,18,8,10,-28.922207258063654,85.45162779741753,-1.294753625095625,442,184,258,41.6289592760181,58.371040723981906,0.8283616166489077
25,18,8,13,-23.413085781390922,83.01149110663962,-0.5920564983137666,449,195,254,43.42984409799555,56.57015590200446,0.8727706155759598
25,18,8,16,-16.6440207944113,78.50044543166774,-0.18009685055681934,449,204,245,45.43429844097995,54.56570155902004,0.9182910293621462
25,18,11,1,-27.090638326522846,85.56103807806647,-0.6664980551567031,444,184,260,41.44144144144144,58.55855855855856,0.8587286314779633
25,18,11,4,-22.752679759147682,83.04648623518688,-0.312304668426933,448,186,262,41.517857142857146,58.48214285714286,0.884437455032196
25,18,11,7,-29.002502524861434,84.15941702620859,-1.188713371631766,444,184,260,41.44144144144144,58.55855855855856,0.8217557307857198
25,18,11,10,-28.922207258063654,85.45162779741753,-1.294753625095625,442,184,258,41.6289592760181,58.371040723981906,0.8283616166489077
25,18,11,13,-23.413085781390922,83.01149110663962,-0.5920564983137666,449,195,254,43.42984409799555,56.57015590200446,0.8727706155759598
25,18,11,16,-16.6440207944113,78.50044543166774,-0.18009685055681934,449,204,245,45.43429844097995,54.56570155902004,0.9182910293621462
25,18,14,1,-27.090638326522846,85.56103807806647,-0.6664980551567031,444,184,260,41.44144144144144,58.55855855855856,0.8587286314779633
25,18,14,4,-22.752679759147682,83.04648623518688,-0.312304668426933,448,186,262,41.517857142857146,58.48214285714286,0.884437455032196
25,18,14,7,-29.002502524861434,84.15941702620859,-1.188713371631766,444,184,260,41.44144144144144,58.55855855855856,0.8217557307857198
25,18,14,10,-28.922207258063654,85.45162779741753,-1.294753625095625,442,184,258,41.6289592760181,58.371040723981906,0.8283616166489077
25,18,14,13,-23.413085781390922,83.01149110663962,-0.5920564983137666,449,195,254,43.42984409799555,56.57015590200446,0.8727706155759598
25,18,14,16,-16.6440207944113,78.50044543166774,-0.18009685055681934,449,204,245,45.43429844097995,54.56570155902004,0.9182910293621462
25,18,17,1,-27.090638326522846,85.56103807806647,-0.6664980551567031,444,184,260,41.44144144144144,58.55855855855856,0.8587286314779633
25,18,17,4,-22.752679759147682,83.04648623518688,-0.312304668426933,448,186,262,41.517857142857146,58.48214285714286,0.884437455032196
25,18,17,7,-29.002502524861434,84.15941702620859,-1.188713371631766,444,184,260,41.44144144144144,58.55855855855856,0.8217557307857198
25,18,17,10,-28.922207258063654,85.45162779741753,-1.294753625095625,442,184,258,41.6289592760181,58.371040723981906,0.8283616166489077
25,18,17,13,-23.413085781390922,83.01149110663962,-0.5920564983137666,449,195,254,43.42984409799555,56.57015590200446,0.8727706155759598
25,18,17,16,-16.6440207944113,78.50044543166774,-0.18009685055681934,449,204,245,45.43429844097995,54.56570155902004,0.9182910293621462
25,18,20,1,-27.090638326522846,85.56103807806647,-0.6664980551567031,444,184,260,41.44144144144144,58.55855855855856,0.8587286314779633
25,18,20,4,-22.752679759147682,83.04648623518688,-0.312304668426933,448,186,262,41.517857142857146,58.48214285714286,0.884437455032196
25,18,20,7,-29.002502524861434,84.15941702620859,-1.188713371631766,444,184,260,41.44144144144144,58.55855855855856,0.8217557307857198
25,18,20,10,-28.922207258063654,85.45162779741753,-1.294753625095625,442,184,258,41.6289592760181,58.371040723981906,0.8283616166489077
25,18,20,13,-23.413085781390922,83.01149110663962,-0.5920564983137666,449,195,254,43.42984409799555,56.57015590200446,0.8727706155759598
25,18,20,16,-16.6440207944113,78.50044543166774,-0.18009685055681934,449,204,245,45.43429844097995,54.56570155902004,0.9182910293621462
25,20,5,1,-25.389722537150195,84.41156607806882,-0.5703246221916326,446,186,260,41.70403587443946,58.29596412556054,0.8697797516237787
25,20,5,4,-23.592815569136043,82.03101570838727,-0.3772651513307263,448,185,263,41.294642857142854,58.70535714285714,0.8809014843306531
25,20,5,7,-29.730375447698314,84.05390623619813,-1.3504691591436035,445,183,262,41.12359550561798,58.876404494382015,0.8227545725008869
25,20,5,10,-29.21970067171264,85.08749854182082,-1.265254986250188,441,183,258,41.49659863945578,58.50340136054422,0.8296207505970121
25,20,5,13,-27.083515516936384,85.05030011222944,-0.8100753536939154,447,189,258,42.281879194630875,57.71812080536913,0.8545650903001065
25,20,5,16,-18.70594166908342,79.4848143972319,-0.25798947118562077,446,199,247,44.61883408071749,55.381165919282516,0.9090759162831532
25,20,8,1,-25.389722537150195,84.41156607806882,-0.5703246221916326,446,186,260,41.70403587443946,58.29596412556054,0.8697797516237787
25,20,8,4,-23.592815569136043,82.03101570838727,-0.3772651513307263,448,185,263,41.294642857142854,58.70535714285714,0.8809014843306531
25,20,8,7,-29.730375447698314,84.05390623619813,-1.3504691591436035,445,183,262,41.12359550561798,58.876404494382015,0.8227545725008869
25,20,8,10,-29.21970067171264,85.08749854182082,-1.265254986250188,441,183,258,41.49659863945578,58.50340136054422,0.8296207505970121
25,20,8,13,-27.083515516936384,85.05030011222944,-0.8100753536939154,447,189,258,42.281879194630875,57.71812080536913,0.8545650903001065
25,20,8,16,-18.70594166908342,79.4848143972319,-0.25798947118562077,446,199,247,44.61883408071749,55.381165919282516,0.9090759162831532
25,20,11,1,-25.389722537150195,84.41156607806882,-0.5703246221916326,446,186,260,41.70403587443946,58.29596412556054,0.8697797516237787
25,20,11,4,-23.592815569136043,82.03101570838727,-0.3772651513307263,448,185,263,41.294642857142854,58.70535714285714,0.8809014843306531
25,20,11,7,-29.730375447698314,84.05390623619813,-1.3504691591436035,445,183,262,41.12359550561798,58.876404494382015,0.8227545725008869
25,20,11,10,-29.21970067171264,85.08749854182082,-1.265254986250188,441,183,258,41.49659863945578,58.50340136054422,0.8296207505970121
25,20,11,13,-27.083515516936384,85.05030011222944,-0.8100753536939154,447,189,258,42.281879194630875,57.71812080536913,0.8545650903001065
25,20,11,16,-18.70594166908342,79.4848143972319,-0.25798947118562077,446,199,247,44.61883408071749,55.381165919282516,0.9090759162831532
25,20,14,1,-25.389722537150195,84.41156607806882,-0.5703246221916326,446,186,260,41.70403587443946,58.29596412556054,0.8697797516237787
25,20,14,4,-23.592815569136043,82.03101570838727,-0.3772651513307263,448,185,263,41.294642857142854,58.70535714285714,0.8809014843306531
